lead_id,name,email,phone_number,age,age_group,city,city_tier,family_background,occupation,income,credit_score,education_level,num_site_visits,avg_time_on_page,form_filled,whatsapp_reply_count,clicked_ad,bounced,referral_source,ip_geolocation_verified,device_type,campaign_id,crm_segment_tag,linkedin_profile_exists,news_sentiment_about_company,company_size,industry_type,lead_created_at,intent_score
bd96a5d1-db8c-4850-b816-736116dfbd94,Matthew Hart,tiffany08@example.org,985-581-1228x58338,36,36-50,Ahmedabad,2,Married with Kids,Freelancer,515597,732,Graduate,5,10.26,1,4,1,0,Organic,1,Tablet,CAMP002,B,0,-0.98,200-1000,Real Estate,2025-07-10 20:39:15,55
437dc8bc-f8f2-4cfb-994d-8b9348992c20,Ronald Velasquez,davidwatts@example.org,(201)474-0376x78090,32,26-35,Pune,2,Married with Kids,Freelancer,117956,327,Graduate,3,14.56,1,1,0,0,Paid Ad,1,Desktop,CAMP001,A,0,0.82,<50,Education,2025-06-24 06:18:18,15
1170eb23-0cb7-4237-b074-e23157e10102,Elizabeth Galvan,jhunter@example.org,(947)435-7738x469,55,51+,Bangalore,1,Married with Kids,Freelancer,622422,496,Graduate,3,71.42,1,0,0,1,Paid Ad,0,Tablet,CAMP003,C,0,-0.75,1000+,Healthcare,2025-06-24 16:53:45,10
b971e6f0-7b67-442a-bb15-43fd6049cbb0,Christopher Riggs,cjones@example.com,+1-314-317-0194,38,36-50,Nagpur,3,Married with Kids,Student,524302,544,PhD,1,11.11,1,0,0,0,Email,0,Desktop,CAMP001,B,1,-0.74,<50,Healthcare,2025-06-28 07:32:42,30
4e46a290-1caa-447f-9d4f-611df600b02a,Jennifer Maxwell,ellisandrew@example.org,(475)942-7956x77181,60,51+,Mumbai,1,Married,Freelancer,347943,391,PhD,1,140.74,0,2,0,1,Paid Ad,1,Desktop,CAMP003,C,1,-0.18,1000+,Real Estate,2025-06-23 08:16:39,20
2b62d6dd-6700-48bd-bba3-952ce31f7ab6,Rebecca Woods,hholder@example.net,9886111788,46,36-50,Rajkot,3,Married with Kids,Freelancer,809680,438,Graduate,13,119.03,0,0,0,0,SEO,0,Desktop,CAMP002,C,1,-0.8,1000+,Healthcare,2025-06-21 03:21:50,20
d8b3e423-268e-4664-abb6-0305994049d9,Carl Ellis,gordonwesley@example.org,824-419-5551,49,36-50,Pune,2,Married with Kids,Salaried,144128,557,Graduate,12,130.64,0,0,1,0,Paid Ad,1,Desktop,CAMP002,A,1,0.71,200-1000,Education,2025-06-30 06:51:57,35
18d47afc-17e1-49c4-ae5e-d2d65350570a,Angela Williams,ashley35@example.org,704-317-5402x049,24,18-25,Nagpur,3,Single,Salaried,250808,574,Undergrad,5,121.73,1,0,0,1,SEO,1,Desktop,CAMP002,B,0,-0.65,1000+,Real Estate,2025-07-12 05:23:42,10
32d39720-cc5e-41c4-91bd-8b73d18e54d5,Dawn Martin,barreratimothy@example.net,001-566-548-0683x0263,21,18-25,Pune,2,Married with Kids,Salaried,314832,699,Postgrad,1,89.62,1,1,0,1,Organic,0,Mobile,CAMP003,C,1,0.78,50-200,Real Estate,2025-06-23 21:31:27,25
b8589d84-b3dd-4fe2-97a8-6b92ce14c124,Matthew White,gravespaula@example.net,720-310-1980x92551,49,36-50,Bangalore,1,Married with Kids,Freelancer,120772,542,PhD,4,76.27,0,0,0,0,Email,1,Mobile,CAMP002,B,0,-0.0,200-1000,Real Estate,2025-07-02 09:36:01,20
5533bbd5-376c-4460-b974-d68e9fbdf4cb,David Young,jacqueline70@example.org,786-854-7371x393,51,51+,Mumbai,1,Married,Unemployed,247832,353,Postgrad,6,95.3,1,0,1,1,SEO,1,Mobile,CAMP002,A,0,-0.47,1000+,Real Estate,2025-07-09 22:14:17,25
3449251c-a0db-473d-9599-dfa78591726f,Vincent Lopez,jason04@example.org,+1-682-745-2358x80648,59,51+,Pune,2,Single,Salaried,489906,688,Graduate,6,147.3,0,0,1,1,Paid Ad,1,Mobile,CAMP001,A,1,0.17,50-200,Healthcare,2025-06-17 05:30:58,25
1b30a057-ec22-47dd-be68-65c8c4d90b2a,Julie Smith,imartinez@example.net,965.291.6988x862,44,36-50,Delhi,1,Married with Kids,Salaried,330444,768,Graduate,11,24.92,1,3,1,1,Referral,1,Desktop,CAMP001,C,0,-0.24,1000+,Finance,2025-06-18 03:35:36,50
51c35e9b-84af-4003-8666-4a61c8963804,Daniel Jenkins,fcurry@example.org,(941)977-1483x0278,41,36-50,Nagpur,3,Single,Salaried,976191,674,PhD,5,25.29,0,4,0,0,Referral,0,Desktop,CAMP002,B,0,0.84,50-200,Finance,2025-06-21 12:52:30,30
d5c9caee-6702-4f8c-a612-3628335cd62d,Debra Hodges,jesse99@example.net,001-425-601-4543,46,36-50,Mumbai,1,Married,Self-Employed,577879,565,Undergrad,3,71.57,0,5,1,0,SEO,1,Mobile,CAMP001,B,0,-0.94,50-200,Education,2025-06-19 18:03:32,50
b456b3e6-10df-4544-a5b4-88a94e941dfe,Mario Rogers,tracieruiz@example.org,(220)209-3877,44,36-50,Bangalore,1,Married,Salaried,247297,465,PhD,2,55.42,1,3,0,1,Paid Ad,1,Mobile,CAMP003,A,0,0.19,50-200,Healthcare,2025-07-02 21:17:42,15
246ba085-4d8d-49e6-b2e4-ad6ebaf39940,Jamie Williams,kmurphy@example.com,392.690.6638x932,46,36-50,Delhi,1,Married,Student,297278,435,Graduate,15,6.09,0,1,0,1,Organic,1,Mobile,CAMP003,C,0,-0.26,50-200,Real Estate,2025-07-10 18:35:54,-5
de99261f-a2f7-45f6-b07a-95f04561e68a,Kenneth Merritt,kenneth42@example.com,(420)369-1069,47,36-50,Chandigarh,2,Single,Self-Employed,965359,656,PhD,4,100.22,1,3,0,0,Email,1,Desktop,CAMP003,C,1,-0.41,<50,Real Estate,2025-07-11 14:03:14,55
eecee778-c4da-47cc-ba7c-007276c1e3d0,Scott Carey,jasmine87@example.com,001-724-240-9758x96974,30,26-35,Chandigarh,2,Single,Student,497471,497,Graduate,10,112.35,1,4,1,1,SEO,0,Desktop,CAMP001,A,1,0.19,<50,Healthcare,2025-06-19 08:20:48,55
e9dc3735-d36b-4d27-b91f-c8a7a5dba24a,Amy Collins,francisco59@example.org,535-527-2455x51480,35,26-35,Bangalore,1,Single,Salaried,315421,373,PhD,14,136.47,0,2,0,1,Email,0,Tablet,CAMP003,A,1,-0.23,50-200,Education,2025-06-28 05:55:28,30
43926bfa-0299-481f-9509-66d0347021ce,Tyler Powell,mikeritter@example.net,(396)224-7057,48,36-50,Chandigarh,2,Married with Kids,Self-Employed,474611,381,PhD,10,63.35,0,5,1,0,Organic,0,Tablet,CAMP001,C,1,0.62,<50,Education,2025-07-02 16:13:52,60
2f5fab29-c474-4bcf-9d68-12259ea8451d,Brooke Williams,darren85@example.net,319-418-4629,56,51+,Rajkot,3,Married,Salaried,357225,739,PhD,10,17.64,1,3,0,0,Referral,0,Desktop,CAMP003,B,0,0.2,1000+,Finance,2025-06-27 16:32:27,45
337ec11c-4a70-49f0-a0cd-8259e47fb86c,Edward Jensen,utucker@example.com,475.410.5200,52,51+,Mumbai,1,Married with Kids,Unemployed,447860,662,Undergrad,5,111.43,0,4,1,0,Referral,1,Tablet,CAMP003,C,1,-0.03,200-1000,Tech,2025-07-11 21:52:23,65
f53199f2-d25c-4597-b360-0cb9a5fc2790,Tara Flores,deckerrobin@example.org,391.426.7142,27,26-35,Bangalore,1,Single,Unemployed,514765,533,PhD,5,76.49,0,1,1,0,Organic,0,Desktop,CAMP002,B,1,-0.84,50-200,Finance,2025-07-06 07:24:19,40
0d3f1d40-b5ad-4a03-9604-4388ef42e4d3,Anthony Mccarty,taylornorman@example.org,(941)681-4671x3837,41,36-50,Indore,3,Married with Kids,Freelancer,887881,564,Undergrad,15,93.83,1,2,1,0,Email,0,Desktop,CAMP001,A,0,-0.6,1000+,Real Estate,2025-06-28 02:32:40,55
5966f770-f1f1-4f5a-a990-2e35b1b87b6a,Katie Henry,whitemelissa@example.net,+1-713-245-0710x0754,38,36-50,Mumbai,1,Single,Self-Employed,752125,689,Undergrad,11,44.15,1,4,0,1,SEO,0,Desktop,CAMP001,A,1,0.96,200-1000,Healthcare,2025-07-06 14:37:00,30
e69381fb-87c9-436d-bbf4-ba80df211033,Tammy Evans DDS,jeffrey95@example.net,+1-459-767-9378,37,36-50,Mumbai,1,Married with Kids,Student,296782,425,PhD,14,10.57,1,3,0,1,Organic,1,Desktop,CAMP001,B,0,-0.38,50-200,Education,2025-06-17 01:59:17,15
31d555d7-d194-470d-aa83-246eb219ac52,Paul Lee,damonphillips@example.net,(464)925-9456x42089,41,36-50,Rajkot,3,Married,Student,654918,562,Graduate,9,14.41,0,1,0,1,Email,0,Tablet,CAMP002,C,1,-0.72,1000+,Finance,2025-07-05 14:31:43,15
64059f9c-dbcd-4c10-a2aa-a937a1aea6a6,Edward Gould,rwilliams@example.net,908-531-8699,38,36-50,Indore,3,Single,Student,978097,578,PhD,6,69.13,1,2,0,0,Referral,0,Mobile,CAMP001,C,0,0.4,200-1000,Tech,2025-06-17 22:30:15,40
668d1952-1528-40a4-bfd8-0419bf805a3f,Kelly Brown,uwilliams@example.com,762.982.1801,28,26-35,Pune,2,Married,Salaried,168197,812,Postgrad,15,48.68,1,4,1,1,Organic,0,Tablet,CAMP003,B,1,0.93,50-200,Education,2025-07-08 08:52:39,55
625b9d68-6232-4c22-a922-877f7cb8a072,Ryan Morgan,kwatkins@example.net,(630)380-4216x9657,52,51+,Delhi,1,Married,Freelancer,876064,766,Postgrad,8,49.34,0,2,1,1,SEO,0,Tablet,CAMP002,A,0,0.93,200-1000,Tech,2025-07-01 06:37:11,25
59c4fe30-4afd-497f-b77a-b4e280295ee2,Zachary Klein,tamaraflynn@example.org,001-530-371-0501x394,34,26-35,Nagpur,3,Married with Kids,Freelancer,574772,606,Undergrad,5,76.76,1,0,1,0,Paid Ad,1,Desktop,CAMP002,A,0,-0.53,200-1000,Education,2025-07-08 06:13:33,35
0f698f04-cab4-4985-8c74-e80e82f0e930,Eric Wood,smithjames@example.net,+1-911-534-8312x30986,39,36-50,Bangalore,1,Single,Self-Employed,880295,769,Undergrad,2,10.72,1,1,1,0,SEO,0,Mobile,CAMP002,B,1,-0.45,1000+,Tech,2025-06-28 04:42:19,50
5049d1f4-8d0a-435d-b03d-7ef809395601,Regina Larsen,michaelguerrero@example.net,738.729.4839,40,36-50,Chandigarh,2,Married,Freelancer,754271,320,Graduate,13,135.91,1,3,1,0,SEO,0,Desktop,CAMP003,A,1,0.02,200-1000,Tech,2025-06-14 17:20:12,60
06aa8e98-0118-4a2a-8c68-06607fac8125,Mr. Jonathan Schwartz,danielmartin@example.net,950-719-3115x8529,28,26-35,Bangalore,1,Married,Salaried,731794,407,PhD,8,57.24,1,2,0,1,Referral,0,Mobile,CAMP001,B,1,0.69,200-1000,Tech,2025-06-16 21:30:05,30
cd24233a-ee36-472b-8168-e3884fe8495f,John Garcia,lauraochoa@example.net,923-726-5169,51,51+,Nagpur,3,Single,Freelancer,193766,767,PhD,15,25.43,1,4,0,0,Referral,1,Mobile,CAMP003,B,1,-0.92,50-200,Education,2025-07-01 04:35:25,60
faa13d3e-0487-4fdb-aaab-d2f1eaa1b378,Troy Owen,aprilcasey@example.com,+1-753-775-3749x47232,38,36-50,Rajkot,3,Married,Unemployed,229630,695,PhD,11,79.51,1,0,0,0,Organic,0,Desktop,CAMP003,C,0,-0.31,50-200,Real Estate,2025-07-10 03:07:45,20
83d251ff-c822-4dce-9c90-bb87f1e31ebb,Alyssa Daniels,jessicaknapp@example.net,367-249-7724x45935,52,51+,Ahmedabad,2,Married with Kids,Self-Employed,778073,621,Graduate,3,73.62,1,3,0,1,Organic,1,Desktop,CAMP001,C,0,-0.46,<50,Healthcare,2025-06-24 22:26:29,25
e0c8e255-4ee2-4222-90b7-ba329d46d4b8,Robert Young,latoya24@example.com,+1-644-977-5587x40162,27,26-35,Delhi,1,Married with Kids,Freelancer,124307,666,Undergrad,15,74.12,0,2,1,0,SEO,1,Desktop,CAMP001,A,1,-0.35,<50,Education,2025-07-01 01:32:38,45
308201d1-bd33-48be-8242-dee09c4f4603,Donna Johnson,hjohnson@example.org,615.520.2330,55,51+,Indore,3,Single,Unemployed,966809,720,Postgrad,5,110.05,1,5,1,1,Referral,0,Desktop,CAMP003,C,1,0.59,<50,Education,2025-06-15 11:45:49,80
22a51eef-70b9-480f-a9f7-35e5cf0f80f3,Ethan Nichols,vwells@example.net,883.440.6629x0408,51,51+,Mumbai,1,Single,Unemployed,793114,506,PhD,13,68.41,0,2,1,0,Referral,1,Desktop,CAMP001,B,0,0.59,50-200,Tech,2025-06-25 01:49:47,45
514cd2bb-cf3e-4eff-8e99-d76dbb5cfa34,Larry Holland,susanalvarado@example.org,518-623-9974x17969,54,51+,Mumbai,1,Married,Salaried,263700,505,Postgrad,5,45.47,0,2,1,1,SEO,1,Mobile,CAMP001,B,0,-0.88,1000+,Tech,2025-06-22 21:52:05,15
f81b5057-f844-4c4f-85d7-75dad59b5b1e,Latoya Gonzalez,tperry@example.org,(717)715-1775x458,50,36-50,Delhi,1,Married,Unemployed,526060,674,PhD,1,14.87,0,0,0,0,Paid Ad,0,Tablet,CAMP001,B,0,-0.81,200-1000,Education,2025-07-04 16:20:01,0
2116b3d8-47e9-46ab-8a22-85b254887de7,Kyle Crawford,kdaniels@example.com,804.769.0509x53430,35,26-35,Bangalore,1,Married,Self-Employed,226524,428,Undergrad,1,48.54,1,4,1,1,Email,1,Tablet,CAMP002,B,1,-0.04,1000+,Real Estate,2025-06-14 23:07:28,55
ecb0e891-eabf-4a5c-88f4-21692c3ee553,Jon Young,turneroscar@example.org,664.826.8385,21,18-25,Mumbai,1,Married with Kids,Student,191968,794,Postgrad,13,100.55,1,3,1,1,Paid Ad,1,Tablet,CAMP003,C,0,-0.66,200-1000,Healthcare,2025-06-17 04:02:16,50
e51f86e4-6141-474b-86ff-3b314b6691c9,Brittany Hoffman,tgarcia@example.org,+1-415-232-5662x04404,49,36-50,Nagpur,3,Married,Salaried,994433,571,Postgrad,8,57.55,0,0,1,0,Paid Ad,1,Mobile,CAMP001,B,0,-0.56,50-200,Finance,2025-07-04 11:38:52,15
b440757a-8075-4eea-9eb7-c902c9189539,Jessica Mays,rsmith@example.org,(602)479-0226x8390,58,51+,Mumbai,1,Married,Unemployed,144333,490,Graduate,10,146.93,0,3,0,1,Email,0,Desktop,CAMP003,B,0,-0.79,<50,Real Estate,2025-06-22 07:16:01,25
150ad6c6-2d49-41ef-b913-9fefb0f1fdf8,Crystal Johnson,james33@example.com,001-614-998-2714,24,18-25,Pune,2,Single,Freelancer,592070,593,Undergrad,11,108.03,1,2,0,1,Referral,1,Tablet,CAMP001,B,1,-0.62,50-200,Real Estate,2025-07-03 03:03:04,40
615b9c96-a528-4265-9bcb-06468ab532b9,Stephanie Winters,graysonia@example.org,(706)757-1645x6270,42,36-50,Mumbai,1,Married with Kids,Salaried,607072,763,Undergrad,9,98.78,0,3,1,1,Paid Ad,0,Desktop,CAMP003,A,1,-0.33,50-200,Education,2025-06-29 10:35:09,50
e72f7008-9403-466d-b436-fba7b620293c,Alyssa Carr,raymondmoody@example.org,863-317-9068,41,36-50,Delhi,1,Married,Unemployed,135286,687,PhD,5,24.36,1,2,0,1,Paid Ad,0,Tablet,CAMP002,A,0,-0.83,1000+,Healthcare,2025-06-16 17:44:17,10
37becb9a-8c2a-4f6e-afdc-8dd3aee6f95b,Todd Ray,joytaylor@example.net,483-717-5065x17778,37,36-50,Chandigarh,2,Single,Freelancer,708236,590,Graduate,4,75.57,0,4,0,1,SEO,1,Mobile,CAMP003,C,1,0.54,<50,Tech,2025-07-01 16:19:19,30
c7897a52-402c-4b0c-b462-c5eee803709e,Madison Foster,gabriellaflores@example.net,854-534-9826x7786,28,26-35,Indore,3,Married with Kids,Unemployed,128095,764,Postgrad,5,7.77,0,1,1,1,Paid Ad,1,Tablet,CAMP002,B,1,0.68,1000+,Healthcare,2025-07-08 17:00:54,30
a21490e9-e9ef-4801-b1f1-86382c01e389,Raymond Bolton,garciamichael@example.com,886-364-2787,34,26-35,Rajkot,3,Married,Self-Employed,325083,425,PhD,1,64.0,0,5,1,0,Referral,1,Desktop,CAMP003,C,0,-0.74,1000+,Education,2025-06-21 20:14:44,60
3a481ccb-2687-4207-ab3b-95cc8defe6df,Jeffrey Carpenter,toconnell@example.com,(988)359-2071x704,22,18-25,Chandigarh,2,Married with Kids,Salaried,254599,313,Postgrad,6,113.06,0,2,1,0,Referral,1,Tablet,CAMP001,B,1,0.84,50-200,Finance,2025-07-01 16:31:43,55
9667764f-3171-485e-ada5-68c00df1e80a,Michael Anderson,mcclaintiffany@example.net,3146253195,46,36-50,Pune,2,Married with Kids,Salaried,434661,345,Graduate,6,108.64,1,0,0,0,SEO,0,Tablet,CAMP001,B,0,-0.89,1000+,Real Estate,2025-06-28 06:53:50,20
702fd44b-1bf3-4957-9157-631a5a4a6d2a,Darren Martinez,mcdonaldsusan@example.com,6226750360,43,36-50,Bangalore,1,Married with Kids,Salaried,482884,832,Graduate,8,118.22,0,0,1,1,SEO,1,Desktop,CAMP001,B,1,0.76,1000+,Healthcare,2025-06-15 22:45:46,35
915a1830-bcdf-4331-a320-eba42da924f3,Madeline White,brandon46@example.net,7845872584,32,26-35,Rajkot,3,Married,Student,143892,510,PhD,14,37.68,0,5,0,1,Organic,0,Tablet,CAMP002,C,1,0.52,50-200,Real Estate,2025-06-20 18:38:11,25
cfa94ed5-6286-41cd-a73c-a02f73f13ffe,Sue Cross,daniel96@example.net,6075041560,25,18-25,Bangalore,1,Married with Kids,Student,954133,434,Postgrad,14,78.31,1,2,0,1,Paid Ad,0,Mobile,CAMP001,A,1,0.69,<50,Tech,2025-06-16 10:02:51,30
b9fccc2e-baa3-4a0b-8ba7-4bd229494ac8,Terry Love,peter06@example.org,6353164501,44,36-50,Delhi,1,Married,Unemployed,979529,513,Graduate,13,18.05,0,3,1,0,Organic,0,Desktop,CAMP001,A,0,0.71,1000+,Education,2025-07-11 03:48:00,30
97313862-894e-4571-87a5-cc48dacde815,Jordan Moore,andrea99@example.net,+1-899-569-5220,24,18-25,Mumbai,1,Single,Salaried,316914,550,Postgrad,12,23.58,0,4,1,0,Organic,1,Mobile,CAMP002,B,1,0.42,1000+,Tech,2025-06-15 11:52:58,45
8d723ec0-b640-43a3-a4bd-ba02a97f7cbf,Angela Brown,joshua64@example.org,(482)225-8613,58,51+,Rajkot,3,Married with Kids,Self-Employed,124630,798,Postgrad,15,105.1,1,4,1,1,Paid Ad,1,Desktop,CAMP003,A,1,-0.84,50-200,Tech,2025-06-15 23:23:44,65
d5043800-79bf-4a2e-b7ac-04a208dbff99,Jo Wright,michael91@example.com,001-379-796-5459x4098,44,36-50,Delhi,1,Married with Kids,Self-Employed,167803,469,PhD,15,44.54,1,1,1,1,Organic,0,Desktop,CAMP003,A,0,-1.0,1000+,Healthcare,2025-07-03 23:34:34,20
8e045542-802c-453c-9eab-3529e59df096,Anthony Brown,briannajohnson@example.net,760.612.3280x73380,52,51+,Indore,3,Single,Student,651608,542,Graduate,3,59.8,1,0,0,0,SEO,1,Mobile,CAMP002,C,0,0.23,<50,Finance,2025-07-01 02:10:29,10
bb650f92-5be4-4d97-870e-401689cb6a6d,Daniel Davis,petersondavid@example.org,922.822.9721x49875,44,36-50,Bangalore,1,Married with Kids,Self-Employed,917098,415,PhD,6,33.14,1,3,0,0,Paid Ad,1,Desktop,CAMP001,A,0,0.0,<50,Education,2025-06-15 14:08:18,25
23125b96-7a58-4dca-b21e-d7b3c9b8b9c2,Crystal White,patriciamoore@example.net,9013152853,37,36-50,Rajkot,3,Single,Freelancer,845574,789,Undergrad,8,109.99,0,4,0,0,Referral,0,Tablet,CAMP003,B,0,0.92,50-200,Real Estate,2025-07-02 07:51:13,50
5770c5e2-3e25-474e-946e-98e1c36ba88d,Melanie Dominguez,evanssteven@example.org,2916766063,52,51+,Mumbai,1,Single,Salaried,629016,335,Undergrad,12,89.04,1,2,1,1,SEO,0,Mobile,CAMP002,B,1,0.43,1000+,Healthcare,2025-06-27 13:48:14,45
176d7a7a-12ff-4e15-b55a-dcb58e481969,Jacob Allen,crystalsmith@example.org,001-835-842-6989,36,36-50,Mumbai,1,Single,Freelancer,732211,651,Postgrad,15,140.29,1,0,0,0,SEO,1,Mobile,CAMP001,A,0,-0.89,50-200,Finance,2025-06-22 04:30:24,20
9e6987ac-8404-4e5f-9c55-5d4b415434d0,Courtney Reese,ocook@example.net,6993247617,57,51+,Chandigarh,2,Married,Self-Employed,682729,323,Undergrad,3,110.8,0,4,0,0,Paid Ad,0,Tablet,CAMP002,A,0,0.05,50-200,Healthcare,2025-07-04 01:10:17,30
d40fdd2a-05e0-45a5-85d8-4145d7a30642,Austin Myers,monica54@example.org,(621)413-6957x923,38,36-50,Indore,3,Married with Kids,Unemployed,721539,471,Graduate,11,41.04,0,4,0,0,Organic,0,Mobile,CAMP001,C,1,-0.82,50-200,Real Estate,2025-06-19 02:31:51,30
9f2ea8af-86be-4920-a245-f5012955cff1,Brooke Howard,craigcole@example.net,001-360-833-9422x886,36,36-50,Delhi,1,Married with Kids,Self-Employed,863775,624,Postgrad,9,70.57,1,0,0,0,Email,1,Mobile,CAMP003,A,0,0.86,200-1000,Real Estate,2025-06-16 20:00:09,30
8ec67c3a-31ca-422f-9fce-6adcd99cf91c,Jeremy Mack,marthabutler@example.net,001-420-206-9955x5151,49,36-50,Bangalore,1,Married with Kids,Self-Employed,882558,740,Graduate,13,79.2,1,3,1,0,Organic,1,Tablet,CAMP002,C,1,0.72,200-1000,Finance,2025-07-03 19:48:19,70
f7fa4e65-4cc1-47d0-814a-c4d9a24aaf7a,Michael Thompson,jonesjessica@example.com,+1-526-705-2290,23,18-25,Pune,2,Married with Kids,Student,169369,416,Graduate,6,73.09,1,2,1,1,SEO,0,Mobile,CAMP001,C,1,0.26,1000+,Tech,2025-07-03 10:56:15,45
cac57490-5a56-4890-bb6b-48c9935b4576,Chad Madden,leonarddonald@example.org,303.365.7819x328,22,18-25,Ahmedabad,2,Single,Freelancer,755219,490,Graduate,9,72.48,1,1,0,1,Organic,1,Mobile,CAMP002,C,0,0.25,200-1000,Healthcare,2025-06-29 02:02:49,15
0f492e39-9af2-4037-820a-719db4c161d4,Sean Hardy,timothy40@example.com,+1-824-206-9707x591,60,51+,Nagpur,3,Single,Self-Employed,309647,375,Undergrad,8,80.61,1,1,1,1,Paid Ad,0,Tablet,CAMP002,A,0,0.57,50-200,Tech,2025-06-24 00:39:25,30
7e3cdbe6-990a-4ef2-b471-9ab255c32efa,Terry Myers,lydiahuerta@example.com,299.319.1960x111,47,36-50,Mumbai,1,Married,Salaried,879062,385,Graduate,6,78.22,1,1,1,0,SEO,1,Mobile,CAMP001,A,0,-0.61,<50,Real Estate,2025-06-21 04:25:42,40
37667bb6-9e22-4135-8c42-8104d4ce5c18,Thomas Thompson,billyhancock@example.net,539-236-3557,39,36-50,Bangalore,1,Married,Self-Employed,760055,665,Graduate,14,119.11,1,3,0,0,SEO,1,Mobile,CAMP003,B,1,-0.42,50-200,Real Estate,2025-07-12 05:32:14,45
b46c8c9e-4ac3-4120-938f-995151c68514,Benjamin Erickson,anne79@example.org,791-887-3309,33,26-35,Mumbai,1,Married,Self-Employed,209349,615,Undergrad,8,136.56,0,0,0,0,Email,0,Mobile,CAMP002,B,0,-0.38,50-200,Real Estate,2025-06-19 12:12:30,20
636e2fbb-2953-47fc-b96a-ad351918317e,Kristina Bennett,mcgeebrent@example.com,541.258.9019,40,36-50,Delhi,1,Married,Freelancer,933944,745,Graduate,4,59.08,0,2,1,1,Email,0,Desktop,CAMP001,B,1,0.47,<50,Tech,2025-06-30 16:18:31,45
c1cf9724-66a6-417e-a12f-cc05b807d229,Karen Conner,cynthiamoody@example.com,638.561.7736,26,26-35,Chandigarh,2,Married with Kids,Unemployed,587629,732,Graduate,3,129.05,1,2,1,0,Email,0,Desktop,CAMP002,A,0,-0.04,1000+,Healthcare,2025-07-06 05:41:28,65
3d6eb934-087c-48f4-b007-f06b8cd0cac1,Jonathan Rasmussen,jonathanbennett@example.org,285.601.0933x339,51,51+,Bangalore,1,Married,Salaried,283862,372,PhD,15,120.74,0,4,0,1,Email,1,Mobile,CAMP001,A,0,-0.66,200-1000,Finance,2025-07-10 20:36:43,30
952fe1f3-6ee9-43d8-9ffc-3d99cf5ec4e5,John Roberts,christy34@example.org,001-427-709-4709,60,51+,Rajkot,3,Married with Kids,Salaried,679180,666,Graduate,15,144.0,0,5,1,0,Paid Ad,1,Desktop,CAMP001,A,1,0.17,200-1000,Real Estate,2025-06-30 11:24:41,60
045fac11-2e99-4d8f-814f-c174d17e4de8,William Mcgee,bwood@example.org,4887772614,55,51+,Delhi,1,Married with Kids,Student,705892,410,Undergrad,13,23.8,0,2,0,0,Paid Ad,0,Desktop,CAMP003,B,1,0.03,1000+,Tech,2025-06-13 05:18:01,20
dcbcd0fc-5453-48f4-b07e-911b2e126cdf,David Perez,carterdaniel@example.org,504-629-9464x75674,27,26-35,Nagpur,3,Married with Kids,Unemployed,708868,663,Undergrad,4,114.22,0,1,0,1,Referral,1,Desktop,CAMP002,C,1,0.35,<50,Tech,2025-06-14 20:48:11,25
eb0f6146-5ee0-461f-94b2-24afbb5149f8,Christina Williams,deborah00@example.com,386-860-3406x542,45,36-50,Nagpur,3,Married,Student,772302,672,PhD,14,21.92,0,1,1,0,SEO,1,Tablet,CAMP003,A,0,-0.79,50-200,Healthcare,2025-06-20 07:15:35,20
5ac59b96-a7d5-49d8-8af8-0e3bd509ac4c,Melissa Moody,afisher@example.org,+1-269-441-1852x20998,58,51+,Rajkot,3,Single,Unemployed,338554,636,Postgrad,9,82.05,0,5,1,1,Paid Ad,0,Tablet,CAMP002,B,1,0.66,50-200,Healthcare,2025-06-22 02:22:58,50
9acab5b8-11dd-4fec-a54f-18206019955a,Angel Webb,cynthia66@example.org,478-851-9007x98102,32,26-35,Pune,2,Married,Salaried,130044,428,Graduate,13,11.05,0,1,0,0,Referral,0,Desktop,CAMP003,C,0,-0.99,50-200,Healthcare,2025-06-20 11:30:44,15
46ede277-ce54-4697-8604-e9a8347adecc,Catherine Berger,aliciachandler@example.net,001-379-456-8885x8634,27,26-35,Rajkot,3,Married,Freelancer,926151,650,Graduate,3,24.97,0,3,0,1,Paid Ad,0,Tablet,CAMP001,C,0,0.44,50-200,Real Estate,2025-07-09 08:32:57,5
cf1b1f35-c9e3-49f1-a008-636f02030749,Beth Harris,nicholasterrell@example.net,572-784-4608x727,52,51+,Mumbai,1,Single,Student,309040,561,Graduate,5,137.73,1,3,1,1,Referral,1,Tablet,CAMP002,B,1,0.19,50-200,Real Estate,2025-06-16 22:38:46,60
0c010de1-aaa8-4396-98e0-b2be34b7eb95,Keith Miller,dominique58@example.org,001-638-373-2535x3363,43,36-50,Indore,3,Single,Freelancer,406327,758,Undergrad,10,92.34,0,3,0,0,Email,0,Desktop,CAMP003,C,0,-0.13,200-1000,Tech,2025-06-28 18:52:41,45
20e2d897-06ff-4f54-936d-c4ef0d4bdac8,Sierra Juarez,jorge04@example.com,5328945140,37,36-50,Nagpur,3,Single,Freelancer,467199,819,PhD,5,19.79,0,2,0,0,Paid Ad,1,Desktop,CAMP002,C,1,-0.36,200-1000,Tech,2025-06-26 15:19:55,30
8ff61a66-9678-4f01-8027-4a3bdb7b7eee,Paige Stewart,nicholaspalmer@example.org,+1-414-409-3784x031,26,26-35,Indore,3,Single,Self-Employed,517528,723,Postgrad,4,129.72,1,4,1,0,Paid Ad,1,Desktop,CAMP001,A,0,0.83,<50,Finance,2025-06-26 20:26:31,65
